,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,WORDS,DIVERSITY,LENGTH,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X,Plot,Rated,Response,Language,Title,Country,Writer,Metascore,imdbRating,Director,Released,Year,Awards,Runtime,Poster,imdbVotes,imdbID,Actors1,Actors2,Genre1,Genre2
Little Birds 2011.txt,-1.80191520431,-0.870220034779,-0.42860612791,-0.066049233191,-1.23948661804,-0.939191133018,-1.12156012398,-0.438725635215,1.06503836991,-1.32824344515,-0.314058801602,0.0408490951704,-1.52766943933,0.273788243761,1.22524704132,-1.94858336241,0.0669685994774,0.444593784143,-1.29692604661,-0.534843551504,0.224615501122,1.42774327311,-1.10492576135,-0.853032272064,-0.396646222621,0.57068191496,0.0168217357668,-1.19849317107,0.620503397692,-0.272553851981,-0.772592492328,-0.0459319138912,-0.736980590969,0.589481055167,-0.525501790949,-0.412701896992,-0.100763655571,-0.410761568213,1.49460211216,0.066294363901,0.302639137582,2.11347707138,-0.932611053242,1.83034281791,Lily and Alison face a life-changing event after they leave their Salton Sea home and follow the boys they meet back to Los Angeles.,R,True,English,Little Birds,USA,Elgin James,41.0,6.2,Elgin James,09 Jan 2016,2011,2 wins & 2 nominations.,94.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjYwNDQyMV5BMl5BanBnXkFtZTcwOTQ4OTM2Nw@@._V1_SX300.jpg,"4,051",tt1623745,Juno Temple, Kay Panabaker,Drama,Drama
Underdog 2007.txt,-1.33850019296,-0.371508889476,0.645309099946,-0.0916686003278,-0.600617753552,-0.866578157773,-0.836367152037,-1.44010805943,0.597514103555,-1.05079971234,0.047990333898,-0.0450412113622,-1.51293970343,0.16610525822,1.44040373863,-1.01830482899,-1.53185893795,0.224990461572,-1.48731752575,-0.939785784162,0.807758351835,-0.299280758308,-0.485756443696,0.450583275337,-0.369255950043,1.10753200654,0.12523858134,-0.605213569322,-0.949954365166,0.505744985439,0.253295431625,-0.113684939317,-1.02458119283,-0.656768686924,0.72476136887,-1.20841886952,0.571745052947,0.108891982974,-1.18375135702,-0.350182652529,-0.672136756735,-0.398027030047,-0.474351501598,0.746201403783,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,PG,True,English,Underdog,USA,"Adam Rifkin (screenplay), Joe Piscatella (screenplay), Craig A. Williams (screenplay), Joe Piscatella (story), Craig A. Williams (story), Adam Rifkin (story), W. Watts Biggers (television series)",37.0,4.8,Frederik Du Chau,03 Aug 2007,2007,3 nominations.,84.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NjkyNzEwOV5BMl5BanBnXkFtZTcwODc5NDI1MQ@@._V1_SX300.jpg,"15,802",tt0467110,Jason Lee, Peter Dinklage,Action, Adventure
Mandrake 2010.txt,-0.921440739096,-0.875297113522,0.212486602768,0.144948265227,-1.53308204602,-0.877862363188,-1.02549656231,-0.906843149843,-0.439230373114,-0.379195509896,0.248092652085,-0.150582367656,-0.0903116630128,0.209428381394,-0.0516010735315,-0.834675958056,-1.54281274267,0.556575950672,-0.769874401141,-0.46664052733,0.499531292761,-0.599390551232,0.0745710908594,0.240239776129,-0.373960794191,0.901307035733,0.740241958603,-1.1216635902,-1.28730027001,-0.882949789879,-0.800639089697,0.337696555153,-0.129709035626,0.703729472097,-0.417689934893,-0.424921939193,0.160217222848,-0.837805130765,0.480438129865,-0.84996818051,0.622688143809,0.476007503119,-0.251215143408,0.172062457188,An expedition led by adventurer DARREN McCALL and funded by the wealthy Harry Vargas braves the impenetrable jungle to retrieve a fabled bejeweled dagger from an ancient burial ground. But ...,,True,English,Mandrake,USA,"William B. Steakley (story), David Ray (screenplay), Tripp Reed (screenplay)",,3.6,Tripp Reed,11 Sep 2010,2010,,89.0,http://ia.media-imdb.com/images/M/MV5BMjE0MzQ5NzQzMV5BMl5BanBnXkFtZTcwOTE1NzA1NA@@._V1_SX300.jpg,631,tt1523367,Max Martini, Betsy Russell,Adventure, Fantasy
Privilege 1967.txt,1.00537872809,0.205331629628,0.523063073895,-1.29690722064,0.450798571545,0.377291831359,1.35679147673,-1.01747644807,-0.396193584495,0.495302706623,-0.0076848027206,1.24920490826,1.58234518683,0.222822178003,0.488080266017,1.16389092169,-0.260842718619,-0.414098853186,1.55637873214,0.849078234236,-1.40877640382,-0.996413875229,1.05574189301,1.82416807456,1.32942625893,1.0272801247,0.287417680644,2.1224397944,-1.10051299041,1.74854521115,-0.178210474688,0.75913651418,2.13658729613,-0.189909607795,0.35083767423,2.05617623222,-2.0480561776,0.782662924971,-0.110225392018,1.05393177478,-0.0405215292746,0.258209457842,1.61178169511,-1.08695720843,Steven Shorter is the ultimate British music star. His music is listened to by everyone from pre-teens to grandparents. He has no trace of public bad habits or drug involvement. Everyone in...,,True,English,Privilege,UK,"Norman Bogner, Johnny Speight (story), Peter Watkins (additional scenes and dialogue)",,7.1,Peter Watkins,28 Feb 1967,1967,,103.0,http://ia.media-imdb.com/images/M/MV5BMTMzNTE5NTIwMl5BMl5BanBnXkFtZTcwMTY5ODY3Mw@@._V1_SX300.jpg,790,tt0062155,Paul Jones, Jean Shrimpton,Comedy, Drama
The Chamber 1996.txt,0.37109652492,-0.589605838568,-0.160815634377,-0.714201622555,0.5308058597,0.0574038720507,-0.310001001784,-0.549269509108,-1.001417929,0.0181699732868,0.268670668692,-0.179653615924,0.62979045786,-0.433401019264,0.263174361245,1.103231603,-0.464685076121,0.0620979473021,0.768543762414,0.931614532272,-1.59938605174,-1.18498517477,0.99140063048,-0.0344946051315,-0.389853437447,0.524897242494,0.272756797807,-0.472234069059,-1.24692568673,0.139932267449,0.185108749948,0.338355274574,0.873673377395,0.532938625274,0.0108033320479,0.735687419056,-1.0591540711,0.100608421432,0.130823322641,0.29620769784,0.162011341172,0.644765610424,0.438978592527,-1.09097025195,A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.,R,True,English,The Chamber,USA,"John Grisham (novel), William Goldman (screenplay), Chris Reese (screenplay)",45.0,6.0,James Foley,11 Oct 1996,1996,2 nominations.,113.0,http://ia.media-imdb.com/images/M/MV5BMTUxMDAyMDM3NV5BMl5BanBnXkFtZTYwOTU4Mjg5._V1_SX300.jpg,"10,482",tt0115862,Chris O'Donnell, Gene Hackman,Crime, Drama
David Bowie  the Story of Ziggy Stardust 2012.txt,0.377375175588,0.314973544844,2.5006788083,-1.81284743156,-2.02272063167,-0.982394281999,-1.01165166101,-2.56304665063,-0.607414005761,0.690400856459,-4.27728464731,2.90622837602,0.808560725095,0.551265158101,2.36470273779,1.15140381689,-1.66939341883,-2.38991662085,0.708435094483,-1.01136922551,-2.43614167767,-1.30642313847,1.0621481905,3.07885021434,1.47345118983,2.39349256691,0.237512083313,3.36948547408,-2.55393885734,2.39902394305,0.177646811198,0.773684182798,2.55139953593,-0.259738883725,0.71709555453,2.48760725718,-2.27615257149,1.5323406849,-0.46809385282,2.76057660273,-1.50541276303,0.88834627831,0.620884755833,-1.57099258003,Both a visual flashback and a telling of the life and birth of the alter ego that was David Bowie's Ziggy Stardust.,,True,English,David Bowie & the Story of Ziggy Stardust,UK,,,7.5,James Hale,22 Jun 2012,2012,,60.0,http://ia.media-imdb.com/images/M/MV5BMjlhY2FhMTktNzcxYi00NDYxLWI2NTAtNjg2NjllYzUyNWMxXkEyXkFqcGdeQXVyNDczNDk3NDA@._V1_SX300.jpg,130,tt2223820,Jarvis Cocker, David Bowie,Documentary, Music
You Me and Dupree 2006.txt,-0.144834853934,0.412052326696,-0.00204567274468,-0.3918104426,0.326639268141,-0.431969949071,-0.28378767822,0.17626465637,0.0835021957125,-0.00687301473173,0.349519199154,-0.30074964412,-0.0758345728775,-0.177856742212,1.08751574166,-0.272953173839,0.32772161521,0.493935491894,-0.193018296376,-0.831306902873,0.564478645745,0.674233030502,-0.574922489517,-0.539183354654,-0.137847853046,-0.0781458371938,-0.364407847676,0.081165187208,0.847459553703,0.479917020025,1.60467827,-1.07800420875,-0.500068217324,0.059048204273,-0.169484169023,-0.494233473695,0.342853094258,-0.66243865116,0.0606822210681,-0.133115754861,0.362193869802,0.458770104445,-0.49357917871,0.858002064608,"A best man (Wilson) stays on as a houseguest with the newlyweds, much to the couple's annoyance.",PG-13,True,English,"You, Me and Dupree",USA,Michael LeSieur,46.0,5.6,"Anthony Russo, Joe Russo",14 Jul 2006,2006,2 wins & 2 nominations.,110.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxOTg0MzczOV5BMl5BanBnXkFtZTcwODk1MTQzMQ@@._V1_SX300.jpg,"68,903",tt0463034,Owen Wilson, Kate Hudson,Comedy, Romance
The Automatic Hate 2015.txt,0.848966533857,1.14205667393,-0.465870462179,-1.12456154377,-0.106186674348,-1.13073584444,-0.701919100724,0.308692697187,-1.1969675044,0.678324151343,0.593606205284,-0.43477074368,0.428571415312,0.617081194892,-0.271645734344,0.410284012517,0.389414250869,0.766936542808,0.97799162611,-0.50989760558,-0.113398459019,0.607130041717,-0.677604016018,-1.24872965116,-1.05744127301,-0.0758024846191,-0.88559507194,-0.658544829814,0.628128486002,-1.06324494096,-0.95090709762,-0.0164458790903,-0.635935624342,0.827104048839,-0.854614305419,-0.290201102326,-0.000849935287497,-1.01296298553,1.28617128836,-0.490708448187,1.80045960052,0.0706337323319,-0.904345938557,1.05885804416,"When Davis Green's alluring young cousin Alexis shows up on his doorstep, he discovers a side of his family that had been kept secret his entire life. As the two get closer, they set out to...",,True,English,The Automatic Hate,USA,"Justin Lerner, Katharine O'Brien",59.0,6.1,Justin Lerner,15 Mar 2015,2015,2 nominations.,97.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NTgwMTU4OV5BMl5BanBnXkFtZTgwMTI2OTcwOTE@._V1_SX300.jpg,379,tt3122842,Joseph Cross, Adelaide Clemens,Comedy, Drama
Echo The 2008.txt,-0.991756718712,-0.881307867062,0.290424669104,-1.6990040413,-0.892874411555,-0.473437183218,0.598445386024,-1.43379232247,1.34802746141,-2.02791713999,0.238440823997,2.20923476867,1.33923346265,1.64930519169,-0.321267218601,0.506356912049,-0.0960980264325,0.57830788667,1.05712524529,0.0555949285212,0.972847982514,0.24237488282,-1.85231312,0.0842630592297,-0.821539500022,1.99796825316,1.4846686671,-0.958331684243,0.0525018042749,-0.96485983213,-0.943959775335,-0.378840072497,-0.998408971785,0.666004297928,0.0158139150063,-1.06794440756,0.549092060048,0.811960937108,0.277453457532,-0.979116708497,-0.035832713552,-1.42943356042,-0.670118447087,0.324330236968,Malcolm's Echo lifts Malcolm X off the pages of history and places his legacy firmly in our consciousness.,,True,English,Malcolm's Echo: The Legacy of Malcolm X,"UK, USA",Dami Akinnusi,,,Dami Akinnusi,01 Feb 2008,2008,,84.0,,,tt2347488,,,Documentary,Documentary
Quarantine 2008.txt,-0.842349798161,0.261816808288,-1.05326313817,1.49220757597,-0.178185265042,-0.443824927269,0.204539998103,1.63504361969,-0.356585871664,0.894331262138,0.562595258,-0.89974171834,-1.571208636,-0.869590586435,-1.21462614948,-2.25527759015,0.880456105009,0.669948641645,-1.91602502478,-0.39409272219,0.88438406806,1.03551497144,-2.09543877774,-1.03595944836,-1.06604343853,-1.10240144422,-0.630408821324,-0.800389391924,0.884613482102,-1.48569420621,0.69818136604,-1.82966315878,-1.86108812623,-0.118319502554,-0.586835181238,-0.96181107889,2.27358074497,-1.65892080373,-0.0175863457186,-1.67930942545,-0.358567540106,0.995498563858,-0.446747279391,1.18910102207,"A television reporter and her cameraman are trapped inside a building quarantined by the CDC, after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.",R,True,English,Quarantine,USA,"John Erick Dowdle (screenplay), Drew Dowdle (screenplay), Jaume Balagueró (motion picture ""Rec""), Luiso Berdejo (motion picture ""Rec""), Paco Plaza (motion picture ""Rec"")",53.0,6.0,John Erick Dowdle,10 Oct 2008,2008,6 nominations.,89.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjY0MDgwNTQ4OF5BMl5BanBnXkFtZTcwMzQzNjY3MQ@@._V1_SX300.jpg,"58,029",tt1082868,Jennifer Carpenter, Steve Harris,Horror, Sci-Fi
Edge of Sanity 1989.txt,0.900091290941,1.17185590793,-0.266137490973,0.373503042028,0.539718645828,-0.164396362794,-0.802943339988,0.518627019912,-0.780069303071,0.899917197839,0.611582327012,-0.674718032751,0.453184484438,-0.768374070936,-0.483859114226,0.710212923027,-0.133931210343,0.709431897624,0.566153616606,-0.808330920436,-0.71911019525,-0.584100715874,0.495198800846,-0.651186589644,-0.212882299808,-0.767528796887,-0.782339707368,-0.0629052986168,0.256335619799,-0.781641484117,-0.832545310557,0.15949267711,-0.633479158453,-0.375334092604,-0.283828522685,-0.489716323212,0.972783893962,0.0411968070555,0.612327036722,-0.679945957594,-0.183685925727,-0.821470541977,-1.38825385541,1.66599229693,"When Henry Jekyll's experiments with cocaine have gotten out of control, he transforms into the hideous Jack Hyde. As Hyde he searches the London streets at night for his prey in ...",R,True,English,Edge of Sanity,"UK, France, Hungary, USA","J.P. Félix (screenplay), Ron Raley (screenplay)",,5.3,Gérard Kikoïne,14 Apr 1989,1989,,85.0,http://ia.media-imdb.com/images/M/MV5BODA0MjYzNDAzOF5BMl5BanBnXkFtZTcwMDg0NzUxMQ@@._V1_SX300.jpg,959,tt0097263,Anthony Perkins, Glynis Barber,Horror, Thriller
Dawn Rider 2012.txt,-0.354898809354,0.202218319148,-1.22866517431,0.909942743207,0.0794869751712,-0.364858403627,-0.452840746844,0.810290227167,-0.570932021388,0.124793713136,0.503208920111,-1.10253770335,-0.724143285896,-1.20087842101,-0.0119797868374,0.00749296877829,0.967149763323,0.0693981452633,-0.782984436925,-0.000287245842952,0.606388611369,0.811862972662,0.411057543192,-0.785483327954,-0.0952727864406,-1.35197468853,-0.633718619393,-0.937621183588,0.953015517239,-0.849679023109,-0.954509412878,0.120264536745,-0.425141048468,0.146048385361,-0.173595318476,0.428950421227,-0.431335189673,-0.267366974614,0.0563594854576,-0.938242306596,0.356285060154,1.33117744913,-0.228069641821,1.30751799743,"After his father is killed, John Mason is willing to turn the world inside out to find the man responsible. What he doesn't know is the killer might be in his own house.",R,True,English,Dawn Rider,Canada,Joseph Nasser,,4.8,Terry Miles,29 May 2012,2012,1 win.,94.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5OTEwNTA2MV5BMl5BanBnXkFtZTcwNTc1NzA5Nw@@._V1_SX300.jpg,"1,597",tt2014202,Christian Slater, Jill Hennessy,Western,Western
Kiss Of The Dragon 2001.txt,0.28235315026,0.11468783218,-0.128888319487,-0.28641158493,0.892497119474,-0.171080459288,0.305252414183,0.783340325354,0.0306278089468,0.14926446271,0.587183805264,-0.562344364632,0.155390433213,-0.13391871476,-0.29960431586,-0.236796233039,-0.251301031511,0.708932828051,0.0382283262057,0.184193349363,0.943105896135,-0.520884952285,0.255226222099,-0.54217506956,-0.266766875409,0.225389054358,-0.616249032559,-0.702951394157,0.532243709611,-0.859030138222,-0.870884237236,0.200586655312,-0.929108410319,0.243452395087,-0.81395275257,-0.590728976792,0.544666418978,-0.555338152698,0.216239524824,0.450288451084,0.852236748873,0.842283586665,0.326917651932,0.887029125002,A betrayed intelligence officer enlists the aid of a prostitute to prove his innocence from a deadly conspiracy while returning a favor to her.,R,True,English,Kiss of the Dragon,France,"Jet Li (story), Luc Besson (screenplay), Robert Mark Kamen (screenplay)",58.0,6.6,Chris Nahon,06 Jul 2001,2001,,98.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjM4ODUyM15BMl5BanBnXkFtZTYwMzMxMzg5._V1_SX300.jpg,"53,645",tt0271027,Jet Li, Bridget Fonda,Action, Crime
Barricade 2012.txt,0.537047933498,1.31929065,-0.646440448922,1.06750403331,-0.352262265479,-1.10641378198,-1.033248806,0.993424885237,-1.02000753279,1.21227619731,0.61411229022,-0.732576919201,-0.764805486167,-0.263290266747,0.345407982341,-0.826604248504,0.559182805375,0.763755657327,-0.486993666848,-1.17719124452,-0.299966756229,1.14961124683,-3.18126061871,-1.24491288398,-0.502795421926,-0.781564912127,-1.11701489822,-0.511939950636,0.679377554286,-1.0901832406,-1.19663645989,-0.0846246037765,-1.35104236015,-0.103837352138,-0.389739478815,-0.757291166159,1.50867465433,-0.455072880466,0.452963522947,-0.958104126472,-0.0545602745937,-0.568827976786,-1.14736544338,0.131925950645,A father's quiet retreat to the woods with his two children turns into a fight for survival.,PG-13,True,English,Barricade,"USA, Canada",Michaelbrent Collings,,4.5,Andrew Currie,25 Sep 2012,2012,,82.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDI4Mzk3Ml5BMl5BanBnXkFtZTcwMzg4NjI0OA@@._V1_SX300.jpg,"2,392",tt1861279,Eric McCormack, Jody Thompson,Horror, Mystery
Deep End 1970.txt,0.0572272744269,0.919310643894,-0.992115183874,0.832143604569,-0.280503776142,-0.808154700966,-0.419254811481,0.978029403483,-0.711283326994,0.919971167807,0.618464846727,-0.971360835556,0.0303382181721,-0.796654106866,0.374161868298,-1.08623251384,0.638029347186,0.715847610372,-0.58485300636,-0.543060797805,0.734289989955,1.18742612255,-1.44838443523,-1.13845265234,-1.29655757804,-1.1453718732,-0.697727392283,-0.333049650249,0.550449394363,-1.18205149918,0.0940216355562,-1.43264627349,-1.91025620531,-0.222033256647,-0.875495798311,-0.676406760904,1.77038618799,-0.798444135636,0.987599139605,-1.22153449413,0.478763570018,-0.910670840966,0.553506680638,1.62257697085,"15-year-old Mike takes a job at the local swimming baths, where he becomes obsessed with an attractive young woman, Susan, who works there as an attendant. Although Susan has a fiancé, Mike...",R,True,English,Deep End,"UK, West Germany","Jerzy Skolimowski, Jerzy Gruza, Boleslaw Sulik",,7.3,Jerzy Skolimowski,18 Mar 1971,1970,,88.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMmU1Y2QwYjUtZWYwZC00MGQyLWE4OWUtYWMwMGQ2NzUxNjkxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,"3,522",tt0066122,Jane Asher, John Moulder-Brown,Comedy, Drama
John Mulaney The Comeback Kid 2015.txt,0.199313154706,0.139857939331,0.683289528071,-1.10799086371,-0.317344480137,-0.681418624711,-0.93729133206,-0.961153425257,-1.31455564539,0.977850582398,-0.659489535346,0.46443064372,-0.66417153658,0.0762912324991,1.76619743093,0.803129448132,-0.778897038048,-1.07505977539,0.13924686274,0.552317123993,-3.04708190744,-0.857756368711,0.534761944416,-0.554067573656,0.463352372494,-0.188186151486,-0.574419354221,0.204622033835,-0.799957860396,1.91256301567,0.40562190541,-0.488177330954,0.273610303556,-0.48005528017,-0.317456538376,2.04316548265,-0.53509050197,0.0572613006971,0.0562104753301,4.0201494333,-0.396809849653,-0.453548245668,0.714969011395,-0.83317809296,"Armed with boyish charm and a sharp wit, the former SNL writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",,True,English,John Mulaney: The Comeback Kid,USA,John Mulaney,,7.8,Rhys Thomas,13 Nov 2015,2015,,62.0,http://ia.media-imdb.com/images/M/MV5BMDQ3NjU0NmQtYjgyZS00MzIzLWJjNDEtMWY5YjczYjc0MTMyXkEyXkFqcGdeQXVyMjI0MjUyNTc@._V1_SX300.jpg,"1,309",tt5069564,Petunia, John Mulaney,Comedy,Comedy
Flirting with Forty 2008.txt,1.72485730028,1.47885482648,-0.462098271031,-0.738318947852,0.757515080292,-1.04494887294,-0.061745849441,1.39925371295,-1.26477335778,1.22742152615,0.609197409414,-0.256844709059,0.899465388761,1.18884795156,-0.239890187441,0.091504812886,1.28192726317,0.768215683592,0.961921438138,-1.21167840101,-0.497137749118,0.449088536683,-2.24088156769,-1.2536384543,0.0146096168619,-0.671075068363,-1.02130882975,0.801051436211,1.41041587679,-0.375786773525,0.719280641126,-1.14199414065,-0.859052766883,-0.0870779441181,-0.638814883332,-0.484029019899,0.799310769844,-0.274995566899,0.453511446556,0.537987953793,0.887601045677,-0.634364966195,0.943491052431,0.921426792325,A divorced mother approaching her 40th birthday falls for a younger man while on vacation.,TV-PG,True,English,Flirting with Forty,USA,"Julia Dahl (teleplay), Jane Porter (based on the book by)",,5.9,Mikael Salomon,06 Dec 2008,2008,1 nomination.,87.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMzkyMzA4OTc2NF5BMl5BanBnXkFtZTcwNDQxNjQyMw@@._V1_SX300.jpg,"2,151",tt1182887,Heather Locklear, Robert Buckley,Comedy, Drama
28 Weeks Later 2007.txt,-0.940772978258,-0.807534053934,-1.07928270564,1.35563383687,0.140124588151,0.248804269092,0.809421234447,1.47196477477,-0.423531110033,0.543736670326,0.449615085644,-0.895984284988,-1.67203153416,-0.899997820485,-1.95554271789,-0.762343852633,0.812632457943,0.529372081988,-1.90328372147,0.245584875351,1.02231668189,0.183000844948,-0.263283913487,-0.504884831702,-0.983943639811,-0.727507423669,-0.0845331588361,-0.938588952287,0.372370603488,-1.30036887261,-1.38704455212,1.56253884992,0.303539067452,-0.829607151698,0.650301015158,0.0949575996212,0.611680766364,1.07361593607,-0.372980108591,-1.10486358993,-0.982049740532,-1.35889793691,0.789133728135,0.549615827425,"Six months after the rage virus was inflicted on the population of Great Britain, the US Army helps to secure a small area of London for the survivors to repopulate and start again. But not everything goes to plan.",R,True,English,28 Weeks Later,"UK, Spain","Rowan Joffe (screenplay), Juan Carlos Fresnadillo (screenplay), Enrique López Lavigne (screenplay), Jesús Olmo (screenplay)",78.0,7.0,Juan Carlos Fresnadillo,11 May 2007,2007,2 wins & 12 nominations.,100.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_SX300.jpg,"214,233",tt0463854,Robert Carlyle, Rose Byrne,Drama, Horror
Renaissance 2006.txt,0.107626310393,-0.782782550815,1.57932062977,-0.608323289221,-0.00348043184334,0.640246153411,-0.40014392237,-1.20771493876,-0.716360656637,-0.608501757905,0.451288512177,0.795330620879,1.1993926685,0.990200991023,-0.743839701496,0.927252182705,-1.74603424314,0.468789870003,0.987155373225,0.984740120073,-0.957206566303,-1.53863793016,0.702202823238,0.7831521917,-0.0440921985341,1.52916528088,1.55136033604,-1.19292192557,-1.86904337067,-0.678168958154,-1.39296264147,1.55623988164,1.1038390724,0.668932777055,0.0987148096417,-0.0586242056923,-0.72273026732,-0.242988793661,-0.509963489936,-0.831512403568,1.05688176392,0.374310372512,1.18792432226,-1.23925511799,"In 2054, Paris is a labyrinth where all movement is monitored and recorded. Casting a shadow over everything is the city's largest company, Avalon, which insinuates itself into every aspect of contemporary life to sell its primary export -- youth and beauty. In this world of stark contrasts and rigid laws the populace is kept in line and accounted for.",R,True,English,Renaissance,"France, UK, Luxembourg","Alexandre de La Patellière (original story), Matthieu Delaporte (original story), Michael Katims (english dialogue), Alexandre de La Patellière (adaptation), Jean-Bernard Pouy (adaptation), Patrick Raynal (adaptation), Matthieu Delaporte (adaptation)",57.0,6.7,Christian Volckman,15 Mar 2006,2006,2 wins & 1 nomination.,105.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzA4ODQ3MV5BMl5BanBnXkFtZTcwMTkwNDUzMQ@@._V1_SX300.jpg,"14,379",tt0386741,Daniel Craig, Romola Garai,Animation, Action
Dancing Queen 2012.txt,-0.989404659976,-1.1467823602,-0.635626759488,-0.625164473217,-0.0331100717596,0.508295802347,0.29319911666,-0.235675413879,0.391360712478,-0.711522993779,-0.416116296399,0.239174813854,0.0189972135585,-0.229993136765,-0.396576691992,0.699380447281,0.161766232161,-1.71233510724,0.479529487384,1.54061687803,0.5297387461,-0.28395851159,0.858366980793,0.295652715362,0.11506794967,-0.221320784645,1.04839571768,-0.196138013434,-0.17180139306,0.548724326043,0.25278081516,0.694204116994,2.41269637961,1.5139940086,0.84158184739,1.1482268474,-3.9241067271,1.10927573524,0.417658363047,-0.115409962895,0.710848279471,1.69541739022,0.635703770378,-1.09401312986,One of three hour long dramas that Rik Mayall did for ITV in the summer of 1993. Dancing Queen concerns Neil who is at his batchelor party. A stripper called Pandora performs her dance and ...,,True,English,Dancing Queen,UK,Nick Vivian,,7.7,Nick Hamm,03 Jun 1993,1993,1 nomination.,51.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMTU3MjQxN15BMl5BanBnXkFtZTgwMzc3MTA3MDE@._V1._CR0,19.5,313,380_SY132_CR10,0,89,132_AL_.jpg_V1_SX300.jpg",387,tt0106656,Rik Mayall, Helena Bonham Carter,Comedy, Romance
Snowmageddon 2011.txt,-0.35248976098,0.422943499128,0.0951270158861,0.726209196103,-1.04280858674,-0.800524628648,-0.839659725165,0.261063727288,0.142313276479,0.373440996451,0.128145490667,0.43666925614,-0.849878327612,0.321307248968,-0.238033494235,-1.91811331769,-0.0595285225318,0.594195857339,-1.52923825039,-1.64847236085,-0.337751997419,0.9941862398,-3.30427392193,-0.600135604759,-0.695274332752,0.022163836768,0.349510669131,-0.283138828476,0.635241437391,-0.722701039159,-0.173321618265,-0.986672487533,-1.31592609461,-0.580556470096,0.0341629629507,-0.461837460444,2.43205734024,-1.03026804005,-0.919381608141,-1.45726439816,-1.26369662338,-0.430262146131,-1.42139559271,0.655722976857,"An Alaskan town is in danger of destruction by a mystical snow globe that appears on a family's doorstep, wrapped like a Christmas gift, and causes deadly ""natural"" disasters in the real world, while simultaneously occurring in the globe.",PG-13,True,English,Snowmageddon,Canada,Rudy Thauberger,,3.7,Sheldon Wilson,10 Dec 2011,2011,,89.0,https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMTg4NTEwMF5BMl5BanBnXkFtZTgwMzM3NTA2MDE@._V1_SX300.jpg,824,tt1876446,David Cubitt, Laura Harris,Action, Adventure
Where The Wild Things Are 2009.txt,0.210506060426,1.13357998846,0.612091561094,0.492716373047,-0.884888943702,-1.15713773348,-1.2489191465,0.0437340584298,-0.800990879217,1.18287716233,0.584220370846,-0.698925853098,-0.862381147739,-0.132200620045,-0.470025594726,-0.640387488343,-1.28376089441,0.746393163447,-0.425780270111,-1.63698481949,0.123078373657,-0.323524482883,-0.661433208672,-0.657768793659,0.780199501453,0.0130734812324,-1.19263255518,-0.498004341082,0.580652816349,-0.212616846849,-0.450185276699,-1.30276694092,-1.42726380218,0.462305976386,-0.875471054453,-1.27414649164,1.21635677097,-0.170861121991,1.38985844315,-0.0960688777612,0.4474365864,-0.749217033521,-0.958016537574,1.10403799937,"Yearning for escape and adventure, a young boy runs away from home and sails to an island filled with creatures that take him in as their king.",PG,True,English,Where the Wild Things Are,"Germany, Australia, USA","Spike Jonze (screenplay), Dave Eggers (screenplay), Maurice Sendak (book)",71.0,6.8,Spike Jonze,16 Oct 2009,2009,Nominated for 1 Golden Globe. Another 7 wins & 48 nominations.,101.0,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQ1NzAwODEwM15BMl5BanBnXkFtZTcwNTE4MjI4Mg@@._V1_SX300.jpg,"88,343",tt0386117,Max Records, Pepita Emmerichs,Adventure, Drama
