,Dutifulness,Cooperation,Self-consciousness,Orderliness,Achievement striving,Self-efficacy,Activity level,Self-discipline,Excitement-seeking,Cautiousness,Morality,Anxiety,Emotionality,Vulnerability,Immoderation,Sympathy,Friendliness,Modesty,Altruism,Assertiveness,Adventurousness,Gregariousness,Intellect,Imagination,Artistic interests,Depression,Anger,Trust,Cheerfulness,Liberalism,Words,DiversityW,WordL,VERB,NOUN,ADP,.,ADJ,ADV,CONJ,PRON,PRT,NUM,X
White Sands 1992.txt,0.357842398917,0.581173540728,0.120180867435,0.603219178692,0.441913372768,0.279576726135,0.211343356474,0.58643748858,0.173347578227,0.555398775431,0.96787054428,0.0317079194308,0.426028422543,0.108525681455,0.430809884559,0.749542610622,0.603769756506,0.805333707426,0.499803046862,0.57515470562,0.836798419745,0.450295598603,0.897513681048,0.150080176765,0.516733019855,0.332580389118,0.189181445503,0.0654734997041,0.640714628918,0.271332803894,8751.0,0.174037252885,3.20271968918,0.194149240087,0.169923437321,0.0562221460405,0.222146040453,0.0363387041481,0.0523368757856,0.0132556279282,0.141583818992,0.0321106159296,0.00868472174609,0.0
White Nights 1985.txt,0.478897722706,0.707216098758,0.262355478712,0.326353156818,0.358592712167,0.140700828944,0.241899144329,0.466529018963,0.281235189281,0.556882542114,0.983750523908,0.157683716843,0.816353838142,0.354748202853,0.561312860516,0.864623435142,0.464380451558,0.954706737758,0.773221961643,0.469601032747,0.876494041704,0.346272228647,0.945660895396,0.261190625344,0.765497580499,0.577781559387,0.185596939103,0.115873143209,0.622724848362,0.435973554019,10928.0,0.148517569546,3.26537335286,0.216691068814,0.14494875549,0.0560029282577,0.190428257687,0.0441068814056,0.0710102489019,0.0105234260615,0.161877745242,0.0323938506589,0.00512445095168,0.0
In Our Time 1944.txt,0.830172693739,0.946668131648,0.329930914893,0.451017467203,0.651044719576,0.226829898512,0.411917320731,0.671350003822,0.0938578927787,0.929536904917,0.997557609211,0.152137686913,0.911521866799,0.30574726248,0.322638475485,0.993035425208,0.545757769768,0.982779376096,0.939988805522,0.387060981547,0.762234662258,0.200725427779,0.964668531569,0.20570591821,0.929503638505,0.357112058738,0.0871476005219,0.409067700466,0.671624996589,0.57571396275,15786.0,0.13740022805,3.37343215507,0.193209172685,0.176232104396,0.0610667680223,0.200557455974,0.0481439249968,0.0657544659825,0.0184340554922,0.133536044596,0.0234384898011,0.00487773976942,0.0
Vigilante Diaries 2016.txt,0.0296556700729,0.162781607966,0.202645175483,0.645663980572,0.136217682363,0.142550943875,0.13946179652,0.311844344379,0.621809471515,0.153259072368,0.523697219478,0.116033565886,0.230353367008,0.160739765745,0.641142580445,0.303081869113,0.608241885994,0.379029849088,0.144864838835,0.490450915565,0.904819884023,0.72087648425,0.861047835692,0.570839967124,0.682569168247,0.419399157825,0.365208619509,0.0739461462784,0.728809344071,0.608620156245,11572.0,0.149325959212,3.11873487729,0.167646042171,0.194521258209,0.0512443829934,0.253024541998,0.0381956446595,0.0536640165918,0.0139128931905,0.121586588317,0.0272208779813,0.00406152782579,0.0
White of the Eye 1987.txt,0.361574875462,0.757354818762,0.225465674801,0.603255115487,0.332951709618,0.0959980039274,0.129295035885,0.593507130536,0.258724821505,0.743466591284,0.977932759468,0.0909443389785,0.66296125042,0.24465177374,0.541788327767,0.684897993055,0.549721467874,0.941548053846,0.474790089205,0.261212155799,0.855199161608,0.454299149684,0.853859626847,0.184979036622,0.786299756104,0.331110921801,0.169159158169,0.0975254429561,0.73673350039,0.470507055394,10964.0,0.153046333455,3.13863553448,0.182962422474,0.17539219263,0.0566399124407,0.228931047063,0.0353885443269,0.0596497628603,0.0130426851514,0.139456402773,0.0267238234221,0.00556366289675,0.0
The Angriest Man in Brooklyn 2014.txt,0.456227687412,0.587556616447,0.51994522652,0.282907434848,0.337714674605,0.142834011651,0.10780617344,0.419962026814,0.242114648481,0.591810423042,0.922553694638,0.256393111087,0.567024111101,0.496395856965,0.423501017512,0.74941017956,0.285555714101,0.972986546451,0.58594643184,0.299316196114,0.441213024428,0.132843694085,0.833985585544,0.186497388792,0.436148347622,0.627854280165,0.355932420454,0.0750168365007,0.556253132658,0.341687117504,11404.0,0.147755173623,3.15494563311,0.178621536303,0.167660470011,0.0519992984918,0.237986671343,0.0405997895475,0.0615573482988,0.0178007716591,0.136355664679,0.025254296738,0.00982111539811,0.0
The Angels Share 2012.txt,0.128756087203,0.268203580243,0.172806163799,0.288555218882,0.192161191112,0.243568704702,0.174841358736,0.208946914324,0.556228925921,0.134922392697,0.5867374198,0.193613799948,0.548541401517,0.243634555926,0.887098288992,0.710769740134,0.727328293526,0.682574021243,0.493565179401,0.463546960473,0.644017970934,0.854682584031,0.926086167492,0.499430958331,0.404809467449,0.619425114804,0.480846285936,0.200470750618,0.522282656508,0.60661304787,13928.0,0.147903503733,3.20397759908,0.17640723722,0.183658816772,0.0612435381964,0.230542791499,0.0364732912119,0.0561458931648,0.0152929350948,0.121912693854,0.0272113727743,0.0135697874785,0.0
Rinne Reincarnation 2005.txt,0.569139745439,0.895817515161,0.490644287418,0.298361256635,0.292798149022,0.115744003973,0.197745272765,0.349582144409,0.195997626675,0.833632974823,0.962345641262,0.308158126698,0.909943954034,0.477076720476,0.465739222675,0.977492123764,0.399442074414,0.915520075119,0.841407193604,0.291612538227,0.700637784509,0.234500368996,0.950231346422,0.482864888836,0.907016448745,0.510900264029,0.0847823600682,0.39351019161,0.49453014215,0.824616937656,3418.0,0.231421884143,3.34610883558,0.17758923347,0.162960795787,0.0634874195436,0.225863077823,0.0392042129901,0.069923932124,0.0160912814511,0.116442363956,0.0225277940316,0.00497366881217,0.0
Manhattan Night 2016.txt,0.63219580736,0.748319484486,0.487619265098,0.125669733299,0.355779290245,0.0780275533954,0.165277459429,0.33344599788,0.17396751914,0.621403783423,0.971237574487,0.321961714886,0.861637820931,0.612827157092,0.653077695395,0.943226437473,0.362329469707,0.987125324677,0.84116727201,0.27116107017,0.51603234172,0.202729334294,0.879941329745,0.191276912308,0.608688928127,0.705944315227,0.225089407157,0.146201360271,0.568661484947,0.556515476128,11489.0,0.144224910784,3.23230916529,0.185829924275,0.161197667334,0.0658891113239,0.209417703891,0.0396901383932,0.0604056053617,0.0195839498651,0.145530507442,0.0282879275829,0.00574462529376,0.0
Jaws The Revenge 1987.txt,0.476035807953,0.755885640885,0.122379647077,0.717579315031,0.440557726173,0.213449360959,0.23368848681,0.738097119592,0.367848905697,0.778762056464,0.973964333571,0.0415195034941,0.530695899435,0.110267284396,0.592211184992,0.673622436866,0.798164458999,0.955699778535,0.617368519432,0.455019804678,0.84405086069,0.796054572739,0.757677530853,0.125711960989,0.567880504756,0.226455715005,0.0619249388076,0.15597836089,0.854969497947,0.235582570602,9295.0,0.157396449704,3.03690155998,0.187627756859,0.165142549758,0.0483055406132,0.244647660032,0.0383001613771,0.0582033351264,0.0112963959118,0.134911242604,0.0319526627219,0.00430338891877,0.0
Fantastic Four 2015.txt,0.660294263947,0.837681465994,0.237880853927,0.434158590479,0.540329181272,0.28436258202,0.433211689558,0.712478086651,0.154994402242,0.860287249847,0.97946384324,0.046882066934,0.585211439641,0.189864997614,0.284412724092,0.738366921359,0.57817463657,0.953825152112,0.677088279518,0.5526048204,0.916850421619,0.379482621299,0.913393177684,0.103090385143,0.583000123095,0.37388529002,0.0945908380233,0.314975149047,0.569412871079,0.367569990713,8921.0,0.161865261742,3.26689832978,0.199305010649,0.164107162874,0.0548144826813,0.209729850914,0.0382244143033,0.061203900908,0.0133393117364,0.140343010873,0.0325075664163,0.00885550947203,0.0
Sniper 3 2004.txt,0.442689982957,0.475733384848,0.2005524795,0.366592646062,0.371743527456,0.228226156855,0.169932937991,0.420919447539,0.219693265787,0.516599218598,0.891348817555,0.0763062622975,0.594192933787,0.133050534719,0.461840816957,0.839555791671,0.524570340844,0.87628322474,0.676041628512,0.658534909023,0.657186958703,0.400947375068,0.960037009401,0.221239803495,0.394393803391,0.475928985135,0.180683675493,0.125154504274,0.442553294232,0.363850420658,6423.0,0.191966370855,3.27712906741,0.197415537911,0.176864393586,0.063054647361,0.191343608905,0.0353417406196,0.0586953137163,0.0160361201931,0.146816129534,0.0316051689242,0.00794021485287,0.0
Oniroku Dan Bikyoshi jigokuzeme Beautiful Teacher in Torture Hell 1985.txt,0.404387404016,0.624293474364,0.496766704466,0.202636568063,0.432712080412,0.21531411203,0.445576913625,0.306838883766,0.439369774491,0.254775732956,0.957755597468,0.51015460051,0.979775843535,0.726225059886,0.373675096894,0.980969600682,0.40176195315,0.972656800956,0.965841769588,0.576840664635,0.900541569169,0.180711838977,0.961467661134,0.596517067032,0.894444111274,0.778239785459,0.379160707225,0.115211799558,0.612730001073,0.46661890045,2650.0,0.268301886792,3.46226415094,0.223396226415,0.155094339623,0.0562264150943,0.182641509434,0.0430188679245,0.0694339622642,0.0150943396226,0.161509433962,0.0279245283019,0.00301886792453,0.0
Jawbreaker 1999.txt,0.508826590822,0.859654985809,0.404812443912,0.344310966901,0.287333501012,0.0607413531308,0.0734215459441,0.440377565569,0.133200805542,0.755404528891,0.969070503119,0.326235049197,0.845141125788,0.575158809948,0.604506408918,0.936839237899,0.367456518261,0.979119999375,0.796010847686,0.251057463029,0.538027033577,0.261178458535,0.906383251698,0.1608446304,0.896225618546,0.468362194688,0.230347879287,0.0804486494724,0.634992696155,0.723345752704,9206.0,0.159135346513,3.17390832066,0.188572669998,0.18585704975,0.0574625244406,0.210732131219,0.045296545731,0.0500760373669,0.0145557245275,0.142515750597,0.0265044536172,0.00423636758636,0.0
The SpongeBob Movie Sponge Out of Water 2015.txt,0.569058348486,0.914725926344,0.353964364611,0.833725494764,0.391557953219,0.214614984728,0.0737563354875,0.736268013699,0.22287840972,0.9604624121,0.985546843683,0.023741876983,0.402457701066,0.103229354844,0.384736231799,0.618994763444,0.399853370075,0.922609842856,0.648167988182,0.308319904388,0.960398773587,0.296585663468,0.792093161647,0.215041915987,0.797190968816,0.130324555705,0.00905237267616,0.277950823311,0.736708304636,0.664183360722,9628.0,0.159742417948,3.30016618197,0.177710843373,0.194640631491,0.0558786871624,0.222683838803,0.0425841296219,0.0594100540091,0.0132945575405,0.120274200249,0.0256543415039,0.00405068550062,0.0
Revenge of the Electric Car 2011.txt,0.628622609695,0.737166322463,0.40079787782,0.343934706575,0.466512429542,0.491992542011,0.466953011283,0.379926761129,0.231191789161,0.870565319199,0.663703153483,0.0508209186273,0.219865525101,0.0866053857724,0.410603036245,0.774893379107,0.299764123723,0.274192242753,0.55859714877,0.659379449297,0.850471635772,0.174798855107,0.995792243946,0.476487031804,0.676900998756,0.475372328183,0.0430988874912,0.620951905037,0.218361985672,0.928601645456,12791.0,0.155734500821,3.52935657884,0.0704401532327,0.661246188726,0.0221249315925,0.165976076929,0.00820889688062,0.0064889375342,0.00570713783129,0.0233758111172,0.0100070361973,0.00813071691033,0.0
Kis uykusu 2014.txt,0.531757167657,0.801219064207,0.533624930864,0.218091524136,0.364098811574,0.121941816849,0.271495163489,0.253401374549,0.153400766994,0.735139630087,0.991210040595,0.227404929705,0.865071479965,0.495344607083,0.449754504094,0.960153866856,0.169376150353,0.961308833104,0.84297208093,0.457324501008,0.807693099417,0.109793282746,0.978580041389,0.286960564232,0.845852420527,0.69211363212,0.147514673401,0.10046461978,0.291835391491,0.540254779934,21475.0,0.115902211874,3.28619324796,0.210616996508,0.140861466822,0.0614202561118,0.193527357392,0.0431199068685,0.0809313154831,0.0197438882421,0.147613504075,0.027473806752,0.00386495925495,0.0
Flickorna The Girls 1968.txt,0.547346399195,0.795147352442,0.27862312989,0.372037286552,0.554642819638,0.245736187412,0.45661177548,0.574790113143,0.14822866338,0.825533275545,0.992539199296,0.130260330202,0.833529993644,0.271117704275,0.323746988252,0.925050237236,0.366817510065,0.938130572765,0.855645783138,0.740632100878,0.869592609689,0.228981702587,0.97729480116,0.180272122708,0.809742965065,0.383029353649,0.0909730718718,0.144581566944,0.411921307085,0.500529987022,7289.0,0.187542872822,3.38290574839,0.209219371656,0.141171628481,0.0614624777061,0.193853752229,0.0513101934422,0.0703800246947,0.0253807106599,0.142543558787,0.0299080806695,0.00576210728495,0.0
Videodrome 1983.txt,0.443487418692,0.738550624851,0.593225533088,0.400090969877,0.369549978651,0.128888018166,0.165418579678,0.396646520523,0.216123084461,0.747279233692,0.971613117648,0.171406187726,0.713714628073,0.382929548386,0.486913764767,0.744995132071,0.187670014681,0.953296700168,0.560840039658,0.3325213437,0.942964055937,0.0728064638324,0.974251406996,0.628949049727,0.824900705838,0.622754774975,0.128571247388,0.143447951543,0.313542920829,0.786103310644,7606.0,0.176571128057,3.31225348409,0.19011306863,0.163949513542,0.0654746252958,0.211674993426,0.0452274520116,0.0574546410728,0.0131475151196,0.14396529056,0.0299763344728,0.00644228240862,0.0
Yella 2007.txt,0.435127644315,0.553332894055,0.1038001105,0.500107355244,0.574558773508,0.602960908331,0.629121147599,0.806060982653,0.156182180841,0.689314287001,0.902375400362,0.0291004928931,0.131323937536,0.119401569072,0.285992067775,0.365499507243,0.656791872696,0.588799829336,0.351395966493,0.889367996259,0.755967906515,0.468053844297,0.923665529002,0.0204673495138,0.125574273189,0.289387722638,0.272507548993,0.25306542241,0.345252607533,0.235124791272,4576.0,0.21722027972,3.4458041958,0.190122377622,0.184877622378,0.059222027972,0.192526223776,0.0430506993007,0.0753933566434,0.0174825174825,0.111451048951,0.0290646853147,0.0168269230769,0.0
Easy Virtue 2008.txt,0.59719332871,0.796131341619,0.546637738071,0.35207312636,0.454983021641,0.167126612174,0.18073618781,0.341031456962,0.178094474031,0.752898700505,0.968932235417,0.372782283191,0.898083925077,0.514694653982,0.660024189846,0.983559880463,0.268287797182,0.921828483372,0.849459913215,0.263734670913,0.425347023569,0.107021976749,0.965836356609,0.549130550436,0.900023951133,0.653154501427,0.3851771545,0.217165032194,0.379660936427,0.721417370335,12382.0,0.191164593765,3.44693910515,0.181634630916,0.18397674043,0.0601679857858,0.207317073171,0.0524147956711,0.0639638184461,0.0193829752867,0.122597318688,0.0261670166371,0.00355354546923,0.0
Jab Tak Hai Jaan 2012.txt,0.254111201182,0.192875156614,0.814852698672,0.0914639548397,0.295634858494,0.530259761162,0.444212109746,0.059345179881,0.857193217056,0.0185362256543,0.559032619085,0.915668849905,0.974462279826,0.943131175641,0.287554992536,0.970321624404,0.351594341936,0.889745157926,0.92339576098,0.462026202679,0.753978355565,0.10103790333,0.52460714881,0.954578331516,0.767185744705,0.961333961502,0.943447279379,0.112785728277,0.625031363814,0.195862389761,4110.0,0.198783454988,3.53503649635,0.220924574209,0.241362530414,0.076399026764,0.110705596107,0.0732360097324,0.0588807785888,0.0165450121655,0.12895377129,0.0216545012165,0.00973236009732,0.0
Eating Out 2 Sloppy Seconds 2007.txt,0.0181728645595,0.0939423840067,0.918594645035,0.27963040035,0.242660175949,0.766721006959,0.250550294904,0.0120691536338,0.861860236872,0.0368572127263,0.0733994057566,0.962085636062,0.752077560532,0.93117049945,0.415293062736,0.775082819183,0.166375232523,0.115957469204,0.47335324161,0.42198962766,0.378178995489,0.124177068498,0.289609303794,0.95786902297,0.785275919333,0.939261489454,0.993594856101,0.128076634802,0.333267869472,0.674260312263,8741.0,0.301567326393,4.12264043016,0.174465164169,0.233954925066,0.0461045646951,0.243793616291,0.0584601304199,0.0534263814209,0.0185333485871,0.0970140716165,0.0231094840407,0.00308889143119,0.0
Angel 2007.txt,0.722637946327,0.922464433622,0.625054213916,0.093260130586,0.356335694969,0.0360441096164,0.154100664785,0.205570001966,0.125116962966,0.639351392804,0.991382594545,0.559914403693,0.991953824026,0.835191960239,0.629816216829,0.998872626342,0.193926030216,0.996042521439,0.974813656705,0.144254755439,0.555554095768,0.0588211634581,0.976644079638,0.550499816715,0.975672262948,0.850499891565,0.292492156591,0.157121573463,0.517586529054,0.656532319037,12100.0,0.136280991736,3.22958677686,0.185537190083,0.142644628099,0.0579338842975,0.25479338843,0.0427272727273,0.0704132231405,0.0174380165289,0.137685950413,0.0273553719008,0.00305785123967,0.0
Kirot 2009.txt,0.315453866001,0.463146529074,0.229139779246,0.439572260593,0.368711258492,0.289807487207,0.337528968532,0.51086465526,0.543534235377,0.209193310741,0.966472065367,0.175531673123,0.76421176026,0.437504737349,0.395792094582,0.59975659573,0.538741290657,0.962522713922,0.729117686158,0.609338374483,0.955443488696,0.425372246017,0.806682381481,0.301496995166,0.695544968691,0.600529391833,0.338410118949,0.0329811393921,0.791610321391,0.080735673308,5766.0,0.168227540756,3.00104058273,0.199965313909,0.154353104405,0.0511619840444,0.224245577523,0.0412764481443,0.0638224072147,0.0150884495317,0.161637183489,0.0213319458897,0.00953867499133,0.0
Kuroshitsuji 2014.txt,0.628169539253,0.731154175781,0.560362856705,0.304979092896,0.599314764124,0.3720215797,0.427403136489,0.428304822679,0.134393614926,0.817877436585,0.961628499891,0.217208395838,0.841815476279,0.303640196648,0.370223306126,0.994022345105,0.185726739969,0.761377743215,0.868058561179,0.562720637667,0.626254736856,0.022919101786,0.999378952581,0.705161281882,0.938765324632,0.646509736358,0.143317796592,0.306866107503,0.161471296105,0.890643804577,6683.0,0.212030525213,3.73709411941,0.196319018405,0.199610953165,0.0802035014215,0.158910668861,0.0432440520724,0.0635941942242,0.0146640730211,0.118210384558,0.031722280413,0.00359120155619,0.0
Jayne Mansfields Car 2012.txt,0.431196720901,0.742094740452,0.210193869937,0.553842414005,0.33600059243,0.0882419674569,0.114107245281,0.543851727133,0.204210581896,0.763759931821,0.956433689451,0.0851571572265,0.532069660783,0.173249500263,0.640776220054,0.771577105551,0.627239634467,0.92563167398,0.525797962914,0.318471573962,0.681784887474,0.569684968136,0.823453490615,0.117086701276,0.719299798525,0.341165638268,0.103234635949,0.137820473211,0.732706344874,0.525838125379,15356.0,0.127376921073,3.17602240167,0.183446209951,0.174133889034,0.0615394634019,0.213467048711,0.0367934357906,0.0683120604324,0.0182339150821,0.127897890076,0.0312581401407,0.00670747590518,0.0
Video Girl 2011.txt,0.274196019525,0.763906314828,0.1769195688,0.448545523504,0.383091208032,0.0961242302397,0.306671703773,0.732690614132,0.453118350298,0.571273806939,0.958407299686,0.122231724528,0.66647620382,0.349659593097,0.479927474569,0.536203466939,0.798009332771,0.940996367665,0.578709288802,0.39955127626,0.937232837303,0.78909021199,0.72500995127,0.136781507929,0.822532861841,0.373774409617,0.10579351123,0.113340508969,0.962543602647,0.363671424772,14461.0,0.103796417952,3.01168660535,0.193140170113,0.146255445681,0.0544222391259,0.231242652652,0.0411451490215,0.063066177996,0.0154207869442,0.152271627135,0.0311873314432,0.00352672705899,0.0
Kurtlar Vadisi Filistin Valley of the Wolves Palestine 2011.txt,0.455430301576,0.431433117083,0.155240951174,0.521826584318,0.516428579191,0.395179914129,0.641865770884,0.650964761441,0.204446050895,0.61642608917,0.981334641601,0.0531189551393,0.623569774321,0.139519686615,0.249620784767,0.916526968067,0.582803257589,0.956205304236,0.815915499265,0.854441788194,0.872878192862,0.36166804569,0.974828024455,0.205521296809,0.593733329637,0.46926045827,0.15345654447,0.086724937416,0.384783586243,0.111402619786,5249.0,0.19546580301,3.23890264812,0.21280243856,0.148409220804,0.0640121927986,0.217946275481,0.0348637835778,0.0622975804915,0.0146694608497,0.131072585254,0.0356258334921,0.00533434939989,0.0
Sniper Ghost Shooter 2016.txt,0.719332872202,0.669137678554,0.195707472222,0.644088155607,0.763603442569,0.648441125895,0.646186854911,0.800961609267,0.0723826825327,0.849774232699,0.946097595816,0.0438294122454,0.408994284419,0.0574772122213,0.0610571506842,0.918607491508,0.511267883581,0.727370635653,0.644848376806,0.837512650883,0.864584257467,0.0680383531775,0.992776251589,0.183610886411,0.585712942184,0.261224830223,0.170700834274,0.2809240455,0.215938813189,0.35307821445,6854.0,0.238255033557,3.64604610446,0.173913043478,0.225269915378,0.0601108841552,0.212576597607,0.0469798657718,0.0523781733294,0.0129851181792,0.115698861978,0.0204260285964,0.0077327108258,0.0
Snijeg Snow 2008.txt,0.789474075614,0.805837500779,0.133266622987,0.435386044824,0.652218242385,0.441579047134,0.538792288755,0.84196741582,0.087720720501,0.878484686984,0.996751632576,0.0632904648473,0.743408421204,0.125625490316,0.292920870333,0.935938047455,0.687739343042,0.96232061681,0.885025918938,0.771979675701,0.744211294191,0.372372555097,0.876455255513,0.0542828621582,0.468472815396,0.267076207732,0.108391021838,0.179975717704,0.56965941495,0.142538869184,4221.0,0.217720919213,3.31769722814,0.209902866619,0.16275764037,0.0582800284293,0.205164652926,0.030324567638,0.0734423122483,0.0111348021796,0.152096659559,0.0227434257285,0.00781805259417,0.0
Rigor Mortis 2013.txt,0.616283817462,0.800521711279,0.274768309015,0.652103594173,0.467352978864,0.202538048918,0.241508871767,0.687177157809,0.130155321994,0.899288272869,0.990222310425,0.0854459255523,0.703464290408,0.195543527388,0.616092245425,0.900983451819,0.398034621251,0.983127017983,0.719586500264,0.525543658838,0.657420675328,0.233068633237,0.884441046005,0.185749540175,0.686139631068,0.469621010971,0.0729219448674,0.145621754582,0.498989963136,0.371524467428,4405.0,0.219750283768,3.35868331442,0.204086265607,0.173666288309,0.0685584562997,0.162315550511,0.0474460839955,0.0808172531215,0.0127128263337,0.135754824064,0.03314415437,0.00658342792281,0.0
